Entry	Entry name	Gene names
L8E7D7	L8E7D7_HUMAN	MTAP
Q05DJ2	Q05DJ2_HUMAN	MTAP
Q60F91	Q60F91_HUMAN	mtap
Q6FHP1	Q6FHP1_HUMAN	MTAP
Q6FHT1	Q6FHT1_HUMAN	MTAP HEL-249
Q9NRK7	Q9NRK7_HUMAN	MTAP
Q5VT66	MARC1_HUMAN	MTARC1 MARC1 MOSC1
H0YDX4	H0YDX4_HUMAN	MTARC1
H7BYZ9	H7BYZ9_HUMAN	MTARC1
X6RIL1	X6RIL1_HUMAN	MTARC1
Q96DY7	MTBP_HUMAN	MTBP
H0YB28	H0YB28_HUMAN	MTBP
Q01538	MYT1_HUMAN	MYT1 KIAA0835 KIAA1050 MTF1 MYTI PLPB1
Q14872	MTF1_HUMAN	MTF1
Q6UB35	C1TM_HUMAN	MTHFD1L FTHFSDC1
A0A087WVM4	A0A087WVM4_HUMAN	MTHFD1L
B7ZM99	B7ZM99_HUMAN	MTHFD1L
H0Y327	H0Y327_HUMAN	MTHFD1L
Q4VXM0	Q4VXM0_HUMAN	MTHFD1L
Q4VXM1	Q4VXM1_HUMAN	MTHFD1L
Q4VXV2	Q4VXV2_HUMAN	MTHFD1L
Q5JYA3	Q5JYA3_HUMAN	MTHFD1L
Q5JYA8	Q5JYA8_HUMAN	MTHFD1L
Q9H903	MTD2L_HUMAN	MTHFD2L
A0A024RDE0	A0A024RDE0_HUMAN	MTHFD2L hCG_16369
A0A0C4DG60	A0A0C4DG60_HUMAN	MTHFD2L
F8W7P9	F8W7P9_HUMAN	MTHFD2L
Q8IY64	Q8IY64_HUMAN	MTHFD2L
P49914	MTHFS_HUMAN	MTHFS
A0A0U1RQM3	A0A0U1RQM3_HUMAN	MTHFS
H3BMB9	H3BMB9_HUMAN	MTHFS
H3BN04	H3BN04_HUMAN	MTHFS
Q96EE9	Q96EE9_HUMAN	MTHFS
Q13496	MTM1_HUMAN	MTM1 CG2
A0A024RC06	A0A024RC06_HUMAN	MTM1 hCG_39236
C9J2A2	C9J2A2_HUMAN	MTM1
Q99707	METH_HUMAN	MTR
A0A494C064	A0A494C064_HUMAN	MTR
A0A494C1A2	A0A494C1A2_HUMAN	MTR
A0A6Q8PGK3	A0A6Q8PGK3_HUMAN	MTR
A0A7P0T956	A0A7P0T956_HUMAN	MTR
A0A7P0T9G7	A0A7P0T9G7_HUMAN	MTR
A0A7P0TA06	A0A7P0TA06_HUMAN	MTR
A0A7P0TAJ0	A0A7P0TAJ0_HUMAN	MTR
A0A7P0TAV2	A0A7P0TAV2_HUMAN	MTR
B1ANE3	B1ANE3_HUMAN	MTR
B7ZLW8	B7ZLW8_HUMAN	MTR
O43312	MTSS1_HUMAN	MTSS1 KIAA0429 MIM
A5YM41	A5YM41_HUMAN	MTSS1
E5RJX3	E5RJX3_HUMAN	MTSS1
E7EWW5	E7EWW5_HUMAN	MTSS1
H0YAZ8	H0YAZ8_HUMAN	MTSS1
H0YB53	H0YB53_HUMAN	MTSS1
H0YBL3	H0YBL3_HUMAN	MTSS1
Q9ULD2	MTUS1_HUMAN	MTUS1 ATBP ATIP GK1 KIAA1288 MTSG1
A0A0U1RQI2	A0A0U1RQI2_HUMAN	MTUS1
H0YC63	H0YC63_HUMAN	MTUS1
Q5JR59	MTUS2_HUMAN	MTUS2 CAZIP KIAA0774 TIP150
Q9HC84	MUC5B_HUMAN	MUC5B MUC5
H0YDX8	H0YDX8_HUMAN	MUC5B
Q14879	Q14879_HUMAN	MUC5B
Q14880	Q14880_HUMAN	MUC5B
Q14882	Q14882_HUMAN	MUC5B
Q9H7P6	MB12B_HUMAN	MVB12B C9orf28 FAM125B
F8W922	F8W922_HUMAN	MVB12B
P50539	MXI1_HUMAN	MXI1 BHLHC11
A0A0S2Z3X5	A0A0S2Z3X5_HUMAN	MXI1
A0A0S2Z3Y0	A0A0S2Z3Y0_HUMAN	MXI1
A0A0S2Z429	A0A0S2Z429_HUMAN	MXI1
A0A494BZS3	A0A494BZS3_HUMAN	MXI1
A0A494C0I8	A0A494C0I8_HUMAN	MXI1
A0A494C0W2	A0A494C0W2_HUMAN	MXI1
A0A494C1C1	A0A494C1C1_HUMAN	MXI1
A0A494C1P8	A0A494C1P8_HUMAN	MXI1
B1ANN8	B1ANN8_HUMAN	MXI1
F6U3F6	F6U3F6_HUMAN	MXI1
F6WCI9	F6WCI9_HUMAN	MXI1
Q5V9L6	Q5V9L6_HUMAN	MXI1
P10244	MYBB_HUMAN	MYBL2 BMYB
P35749	MYH11_HUMAN	MYH11 KIAA0866
A0A024QZJ4	A0A024QZJ4_HUMAN	MYH11 hCG_19652
A0A024QZJ6	A0A024QZJ6_HUMAN	MYH11 hCG_19652
A0A494C024	A0A494C024_HUMAN	MYH11
B1PS43	B1PS43_HUMAN	MYH11
Q4G140	Q4G140_HUMAN	MYH11
Q66K75	Q66K75_HUMAN	MYH11
Q9UKX3	MYH13_HUMAN	MYH13
Q7Z406	MYH14_HUMAN	MYH14 KIAA2034 FP17425
A0A0C4DFM8	A0A0C4DFM8_HUMAN	MYH14
A0A2R8Y454	A0A2R8Y454_HUMAN	MYH14
A0A2R8Y4C3	A0A2R8Y4C3_HUMAN	MYH14
A1L2Z2	A1L2Z2_HUMAN	MYH14
M0QY43	M0QY43_HUMAN	MYH14
Q9Y2K3	MYH15_HUMAN	MYH15 KIAA1000
H9XFA0	H9XFA0_HUMAN	MYH15
L8E9Q8	L8E9Q8_HUMAN	MYH15
P11055	MYH3_HUMAN	MYH3
A7E2Y1	MYH7B_HUMAN	MYH7B KIAA1512
A0A6E1W127	A0A6E1W127_HUMAN	MYH7B
Q5JW45	Q5JW45_HUMAN	MYH7B
Q5JW46	Q5JW46_HUMAN	MYH7B
Q5JW47	Q5JW47_HUMAN	MYH7B
Q5JW48	Q5JW48_HUMAN	MYH7B
Q5JW49	Q5JW49_HUMAN	MYH7B
P24844	MYL9_HUMAN	MYL9 MLC2 MRLC1 MYRL2
Q6IBG1	Q6IBG1_HUMAN	MYL9
Q15746	MYLK_HUMAN	MYLK MLCK MLCK1 MYLK1
D6R9C2	D6R9C2_HUMAN	MYLK
F8WBL7	F8WBL7_HUMAN	MYLK
Q05B97	Q05B97_HUMAN	MYLK
Q05B98	Q05B98_HUMAN	MYLK
Q05D81	Q05D81_HUMAN	MYLK
Q06S79	Q06S79_HUMAN	MYLK
Q3B765	Q3B765_HUMAN	MYLK
Q86YV6	MYLK4_HUMAN	MYLK4 SGK085
A0A2R8Y4U5	A0A2R8Y4U5_HUMAN	MYLK4
Q96JP2	MY15B_HUMAN	MYO15B KIAA1783 MYO15BP
A0A0J9YVN6	A0A0J9YVN6_HUMAN	MYO15B
A0A0J9YW04	A0A0J9YW04_HUMAN	MYO15B
A0A0J9YW50	A0A0J9YW50_HUMAN	MYO15B
A0A0J9YWC2	A0A0J9YWC2_HUMAN	MYO15B
A0A0J9YX07	A0A0J9YX07_HUMAN	MYO15B
A0A0J9YX32	A0A0J9YX32_HUMAN	MYO15B
A0A0J9YXA6	A0A0J9YXA6_HUMAN	MYO15B
A0A0J9YXD6	A0A0J9YXD6_HUMAN	MYO15B
A0A0J9YXG9	A0A0J9YXG9_HUMAN	MYO15B
A0A0J9YXP9	A0A0J9YXP9_HUMAN	MYO15B
A0A0J9YXR1	A0A0J9YXR1_HUMAN	MYO15B
A0A0J9YY01	A0A0J9YY01_HUMAN	MYO15B
A0A0J9YYB3	A0A0J9YYB3_HUMAN	MYO15B
A0A0J9YYJ7	A0A0J9YYJ7_HUMAN	MYO15B
A0A286YF23	A0A286YF23_HUMAN	MYO15B
A0A2R8YFM0	A0A2R8YFM0_HUMAN	MYO15B
Q9Y6X6	MYO16_HUMAN	MYO16 KIAA0865 MYO16B NYAP3
F8W883	F8W883_HUMAN	MYO16
Q92614	MY18A_HUMAN	MYO18A CD245 KIAA0216 MYSPDZ
A0A0D9SFK2	A0A0D9SFK2_HUMAN	MYO18A
A0A1B0GV45	A0A1B0GV45_HUMAN	MYO18A
A0A1B0GWJ6	A0A1B0GWJ6_HUMAN	MYO18A
E9PN42	E9PN42_HUMAN	MYO18A
H0YEV9	H0YEV9_HUMAN	MYO18A
K7EKB3	K7EKB3_HUMAN	MYO18A
Q8IUG5	MY18B_HUMAN	MYO18B
A0A024R1E2	A0A024R1E2_HUMAN	MYO18B hCG_2011166
A0A024R1G4	A0A024R1G4_HUMAN	MYO18B hCG_2011166
A0A2Q2TCQ6	A0A2Q2TCQ6_HUMAN	MYO18B
F5H6I8	F5H6I8_HUMAN	MYO18B
H0YGQ4	H0YGQ4_HUMAN	MYO18B
L8EAK4	L8EAK4_HUMAN	MYO18B
O94832	MYO1D_HUMAN	MYO1D KIAA0727
J3KRL0	J3KRL0_HUMAN	MYO1D
J3QRN6	J3QRN6_HUMAN	MYO1D
J3QRR2	J3QRR2_HUMAN	MYO1D
K7EIG7	K7EIG7_HUMAN	MYO1D
Q8N618	Q8N618_HUMAN	MYO1D
Q12965	MYO1E_HUMAN	MYO1E MYO1C
H0YLE5	H0YLE5_HUMAN	MYO1E
H0YLJ4	H0YLJ4_HUMAN	MYO1E
H0YN00	H0YN00_HUMAN	MYO1E
H0YNB0	H0YNB0_HUMAN	MYO1E
H0YNQ8	H0YNQ8_HUMAN	MYO1E
Q4KMR3	Q4KMR3_HUMAN	MYO1E hCG_38672
Q8N1T3	MYO1H_HUMAN	MYO1H
A0A140TA25	A0A140TA25_HUMAN	MYO1H
B4DNW6	B4DNW6_HUMAN	MYO1H hCG_1800664
S4R387	S4R387_HUMAN	MYO1H
Q9NQX4	MYO5C_HUMAN	MYO5C
H0YM93	H0YM93_HUMAN	MYO5C
H0YM96	H0YM96_HUMAN	MYO5C
H0YMK3	H0YMK3_HUMAN	MYO5C
Q99972	MYOC_HUMAN	MYOC GLC1A TIGR
A0A0H3W5P3	A0A0H3W5P3_HUMAN	MYOC
A0A0S2Z412	A0A0S2Z412_HUMAN	MYOC
A0A0S2Z416	A0A0S2Z416_HUMAN	MYOC
A0A0S2Z421	A0A0S2Z421_HUMAN	MYOC
A0A0S2Z481	A0A0S2Z481_HUMAN	MYOC
A0A140CTW9	A0A140CTW9_HUMAN	MYOC
A0A140CTX0	A0A140CTX0_HUMAN	MYOC
A0A140CTX1	A0A140CTX1_HUMAN	MYOC
A0A140CTX2	A0A140CTX2_HUMAN	MYOC
A0A140CTX3	A0A140CTX3_HUMAN	MYOC
A0A140CTX4	A0A140CTX4_HUMAN	MYOC
A0A1W2PP09	A0A1W2PP09_HUMAN	MYOC
A0A7G3V676	A0A7G3V676_HUMAN	MYOC
A0A7T6ZK44	A0A7T6ZK44_HUMAN	MYOC
A0A7T6ZK47	A0A7T6ZK47_HUMAN	MYOC
A0A7T6ZK79	A0A7T6ZK79_HUMAN	MYOC
A0A7T6ZKF8	A0A7T6ZKF8_HUMAN	MYOC
A0A7T6ZL00	A0A7T6ZL00_HUMAN	MYOC
B6ECI7	B6ECI7_HUMAN	MYOC
B6V6K6	B6V6K6_HUMAN	MYOC
B6V6K7	B6V6K7_HUMAN	MYOC
Q6PKX1	Q6PKX1_HUMAN	MYOC
Q9NZM1	MYOF_HUMAN	MYOF FER1L3 KIAA1207
H0YD14	H0YD14_HUMAN	MYOF
P15173	MYOG_HUMAN	MYOG BHLHC3 MYF4
L8E8X4	L8E8X4_HUMAN	MYOG
P52179	MYOM1_HUMAN	MYOM1
A0A1B1HY11	A0A1B1HY11_HUMAN	MYOM1
A0A1B1HY12	A0A1B1HY12_HUMAN	MYOM1
A0A1B1HY21	A0A1B1HY21_HUMAN	MYOM1
A0A1B1HY23	A0A1B1HY23_HUMAN	MYOM1
A0A7R6M6Q8	A0A7R6M6Q8_HUMAN	MYOM1
A0A7R6M6T8	A0A7R6M6T8_HUMAN	MYOM1
A0A7R6RQ45	A0A7R6RQ45_HUMAN	MYOM1
A0A7R6RQ62	A0A7R6RQ62_HUMAN	MYOM1
A0A7R6RR24	A0A7R6RR24_HUMAN	MYOM1
A8MX12	A8MX12_HUMAN	MYOM1
J3KRK2	J3KRK2_HUMAN	MYOM1
L8E928	L8E928_HUMAN	MYOM1
P54296	MYOM2_HUMAN	MYOM2
A0A024QZ61	A0A024QZ61_HUMAN	MYOM2 hCG_15108
A0A0J9YVV7	A0A0J9YVV7_HUMAN	MYOM2
E7EWH9	E7EWH9_HUMAN	MYOM2
Q5VTT5	MYOM3_HUMAN	MYOM3
Q86TC9	MYPN_HUMAN	MYPN MYOP
A0A087WX60	A0A087WX60_HUMAN	MYPN
A0A804CFL5	A0A804CFL5_HUMAN	MYPN hCG_32854
A5PKT7	A5PKT7_HUMAN	MYPN
L8EAK0	L8EAK0_HUMAN	MYPN
L8ECL4	L8ECL4_HUMAN	MYPN
Q96LU7	MRFL_HUMAN	MYRFL C12orf15 C12orf28
A0A075B6E6	A0A075B6E6_HUMAN	MYRFL
F5GYH9	F5GYH9_HUMAN	MYRFL
F8VVR8	F8VVR8_HUMAN	MYRFL
H0YHI9	H0YHI9_HUMAN	MYRFL
Q8NFW9	MYRIP_HUMAN	MYRIP SLAC2C
F8WFC5	F8WFC5_HUMAN	MYRIP
Q9UL68	MYT1L_HUMAN	MYT1L KIAA1106
A0A2R8YF72	A0A2R8YF72_HUMAN	MYT1L
A0A3B3IRF0	A0A3B3IRF0_HUMAN	MYT1L
A0A3B3IRJ2	A0A3B3IRJ2_HUMAN	MYT1L
A0A3B3IRK4	A0A3B3IRK4_HUMAN	MYT1L
A0A3B3IRM3	A0A3B3IRM3_HUMAN	MYT1L
A0A3B3IRQ0	A0A3B3IRQ0_HUMAN	MYT1L
A0A3B3IRR4	A0A3B3IRR4_HUMAN	MYT1L
A0A3B3IRT9	A0A3B3IRT9_HUMAN	MYT1L
A0A3B3IRX0	A0A3B3IRX0_HUMAN	MYT1L
A0A3B3IRX5	A0A3B3IRX5_HUMAN	MYT1L
A0A3B3IS14	A0A3B3IS14_HUMAN	MYT1L
A0A3B3IS21	A0A3B3IS21_HUMAN	MYT1L
A0A3B3IS61	A0A3B3IS61_HUMAN	MYT1L
A0A3B3IS77	A0A3B3IS77_HUMAN	MYT1L
A0A3B3IS97	A0A3B3IS97_HUMAN	MYT1L
A0A3B3ISB6	A0A3B3ISB6_HUMAN	MYT1L
A0A3B3ISG9	A0A3B3ISG9_HUMAN	MYT1L
A0A3B3ISI4	A0A3B3ISI4_HUMAN	MYT1L
A0A3B3ISN1	A0A3B3ISN1_HUMAN	MYT1L
A0A3B3ISN3	A0A3B3ISN3_HUMAN	MYT1L
A0A3B3ISP2	A0A3B3ISP2_HUMAN	MYT1L
A0A3B3ISU4	A0A3B3ISU4_HUMAN	MYT1L
A0A3B3ISU9	A0A3B3ISU9_HUMAN	MYT1L
A0A3B3ISW5	A0A3B3ISW5_HUMAN	MYT1L
A0A3B3IT20	A0A3B3IT20_HUMAN	MYT1L
A0A3B3ITJ8	A0A3B3ITJ8_HUMAN	MYT1L
A0A3B3ITL3	A0A3B3ITL3_HUMAN	MYT1L
A0A3B3ITS6	A0A3B3ITS6_HUMAN	MYT1L
A0A3B3ITT2	A0A3B3ITT2_HUMAN	MYT1L
A0A3B3IU66	A0A3B3IU66_HUMAN	MYT1L
A0A3B3IU83	A0A3B3IU83_HUMAN	MYT1L
A0A3B3IUE2	A0A3B3IUE2_HUMAN	MYT1L
H7BYU4	H7BYU4_HUMAN	MYT1L
Q49A74	Q49A74_HUMAN	MYT1L
R4GMY9	R4GMY9_HUMAN	MYT1L
Q5TBK1	N42L1_HUMAN	N4BP2L1 CG081
A0A0U1RQG8	A0A0U1RQG8_HUMAN	N4BP2L1
A0A0U1RR05	A0A0U1RR05_HUMAN	N4BP2L1
A0A0U1RRA5	A0A0U1RRA5_HUMAN	N4BP2L1
H0Y2Y5	H0Y2Y5_HUMAN	N4BP2L1
Q8WTU5	Q8WTU5_HUMAN	N4BP2L1
Q9Y273	Q9Y273_HUMAN	N4BP2L1 92M18.2 CG018 hCG_33132
U3KPU5	U3KPU5_HUMAN	N4BP2L1
U3KQ14	U3KQ14_HUMAN	N4BP2L1
O15049	N4BP3_HUMAN	N4BP3 KIAA0341
Q6N069	NAA16_HUMAN	NAA16 NARG1L NAT2
Q86UY6	NAA40_HUMAN	NAA40 NAT11 PATT1
F2YHM7	F2YHM7_HUMAN	NAA40
F5GXF6	F5GXF6_HUMAN	NAA40
F5GY41	F5GY41_HUMAN	NAA40
F5H2C9	F5H2C9_HUMAN	NAA40
Q13506	NAB1_HUMAN	NAB1
B8ZZS2	B8ZZS2_HUMAN	NAB1 hCG_25796
C9J3V0	C9J3V0_HUMAN	NAB1
C9JFF6	C9JFF6_HUMAN	NAB1
C9JID4	C9JID4_HUMAN	NAB1
C9JJ42	C9JJ42_HUMAN	NAB1
C9JL92	C9JL92_HUMAN	NAB1
H0Y4C5	H0Y4C5_HUMAN	NAB1
Q8IZF0	NALCN_HUMAN	NALCN VGCNL1
A0A1D8QAD2	A0A1D8QAD2_HUMAN	NALCN
A0A1D8QAD6	A0A1D8QAD6_HUMAN	NALCN
A0A3B3ISV8	A0A3B3ISV8_HUMAN	NALCN
A0A6Q8PF19	A0A6Q8PF19_HUMAN	NALCN
A0A6Q8PFJ2	A0A6Q8PFJ2_HUMAN	NALCN VGCNL1 hCG_1811326
A0A6Q8PFS9	A0A6Q8PFS9_HUMAN	NALCN
A0A6Q8PG91	A0A6Q8PG91_HUMAN	NALCN
A0A6Q8PGX7	A0A6Q8PGX7_HUMAN	NALCN
A0A6Q8PHC5	A0A6Q8PHC5_HUMAN	NALCN
A0A6Q8PHH0	A0A6Q8PHH0_HUMAN	NALCN
P60323	NANO3_HUMAN	NANOS3 NOS3
P55209	NP1L1_HUMAN	NAP1L1 NRP
A0A024RBB7	A0A024RBB7_HUMAN	NAP1L1 hCG_2015037
A0A024RBE6	A0A024RBE6_HUMAN	NAP1L1 hCG_2015037
B7Z4K9	B7Z4K9_HUMAN	NAP1L1 hCG_2015037
B7Z9C2	B7Z9C2_HUMAN	NAP1L1
F5H4R6	F5H4R6_HUMAN	NAP1L1
F8VRJ2	F8VRJ2_HUMAN	NAP1L1
F8VUX1	F8VUX1_HUMAN	NAP1L1
F8VV59	F8VV59_HUMAN	NAP1L1
F8VVB5	F8VVB5_HUMAN	NAP1L1
F8VXI6	F8VXI6_HUMAN	NAP1L1
F8VY35	F8VY35_HUMAN	NAP1L1
F8W020	F8W020_HUMAN	NAP1L1
F8W0J6	F8W0J6_HUMAN	NAP1L1
F8W118	F8W118_HUMAN	NAP1L1
F8W543	F8W543_HUMAN	NAP1L1
H0YH88	H0YH88_HUMAN	NAP1L1
H0YHC3	H0YHC3_HUMAN	NAP1L1
H0YIV4	H0YIV4_HUMAN	NAP1L1
Q8N6N6	NATD1_HUMAN	NATD1 C17orf103 GTLF3B
Q8IVL1	NAV2_HUMAN	NAV2 HELAD1 KIAA1419 POMFIL2 RAINB1 STEERIN2
A0A0A0MTE8	A0A0A0MTE8_HUMAN	NAV2
A0A0A0MTL4	A0A0A0MTL4_HUMAN	NAV2
A0A3B3ISY2	A0A3B3ISY2_HUMAN	NAV2
A7E2D6	A7E2D6_HUMAN	NAV2
B7SSU1	B7SSU1_HUMAN	NAV2
E9PLU3	E9PLU3_HUMAN	NAV2
E9PNV5	E9PNV5_HUMAN	NAV2
Q8IVL0	NAV3_HUMAN	NAV3 KIAA0938 POMFIL1 STEERIN3
A0A1B0GTC4	A0A1B0GTC4_HUMAN	NAV3
A0A2R8YFX5	A0A2R8YFX5_HUMAN	NAV3
F8VZV4	F8VZV4_HUMAN	NAV3
H0YHA8	H0YHA8_HUMAN	NAV3
H0YHX7	H0YHX7_HUMAN	NAV3
H0YI14	H0YI14_HUMAN	NAV3
L8ECF3	L8ECF3_HUMAN	NAV3
Q6PJB7	Q6PJB7_HUMAN	NAV3
A0A0U1RRE5	NBDY_HUMAN	NBDY LINC01420
A0A0U1RR68	A0A0U1RR68_HUMAN	NBDY
A0A4P8PLQ7	A0A4P8PLQ7_HUMAN	NBDY
P41271	NBL1_HUMAN	NBL1 DAN DAND1
A0A087WTY6	A0A087WTY6_HUMAN	NBL1
A3KFI1	A3KFI1_HUMAN	NBL1
A3KFI2	A3KFI2_HUMAN	NBL1
A3KFI3	A3KFI3_HUMAN	NBL1
A3KFI4	A3KFI4_HUMAN	NBL1
A3KFI5	A3KFI5_HUMAN	NBL1
E5RFZ1	E5RFZ1_HUMAN	NBL1
Q3BBV0	NBPF1_HUMAN	NBPF1 KIAA1693
Q4VC10	Q4VC10_HUMAN	NBPF1
S4R2X0	S4R2X0_HUMAN	NBPF1
S4R2Z6	S4R2Z6_HUMAN	NBPF1
P0DPF3	NBPF9_HUMAN	NBPF9
A0A087WVG0	A0A087WVG0_HUMAN	NBPF9
A0A087WYQ9	A0A087WYQ9_HUMAN	NBPF9
A0A087WZE1	A0A087WZE1_HUMAN	NBPF9
A0A087X0Y3	A0A087X0Y3_HUMAN	NBPF9
L8E7E2	L8E7E2_HUMAN	NBPF9
Q5TB04	Q5TB04_HUMAN	NBPF9 RP4-791M13.1-001
P13591	NCAM1_HUMAN	NCAM1 NCAM
A0A087WTE4	A0A087WTE4_HUMAN	NCAM1
A0A087WTF6	A0A087WTF6_HUMAN	NCAM1
A0A087WTR3	A0A087WTR3_HUMAN	NCAM1
A0A087WV75	A0A087WV75_HUMAN	NCAM1
A0A087WVD0	A0A087WVD0_HUMAN	NCAM1
A0A087WVU1	A0A087WVU1_HUMAN	NCAM1
A0A087WWD4	A0A087WWD4_HUMAN	NCAM1
A0A087WWJ5	A0A087WWJ5_HUMAN	NCAM1
A0A087WX77	A0A087WX77_HUMAN	NCAM1
A0A087WZS4	A0A087WZS4_HUMAN	NCAM1
A0A087X1V2	A0A087X1V2_HUMAN	NCAM1
A0A0C4DGS4	A0A0C4DGS4_HUMAN	NCAM1
A0A0D9SF30	A0A0D9SF30_HUMAN	NCAM1
A0A0D9SF98	A0A0D9SF98_HUMAN	NCAM1
H7BYX6	H7BYX6_HUMAN	NCAM1
L8EBH1	L8EBH1_HUMAN	NCAM1
L8ECP3	L8ECP3_HUMAN	NCAM1
O15394	NCAM2_HUMAN	NCAM2 NCAM21
D3DSC5	D3DSC5_HUMAN	NCAM2 hCG_2007901
H9KV31	H9KV31_HUMAN	NCAM2
L0R512	L0R512_HUMAN	NCAM2
A6PVI3	NCB2L_HUMAN	NCBP2L
Q9Y6Q9	NCOA3_HUMAN	NCOA3 AIB1 BHLHE42 RAC3 TRAM1
Q0IIN7	Q0IIN7_HUMAN	NCOA3
Q569F6	Q569F6_HUMAN	NCOA3
Q8NI08	NCOA7_HUMAN	NCOA7 ERAP140 ESNA1 Nbla00052 Nbla10993
H0UI55	H0UI55_HUMAN	NCOA7 hCG_2030497
H0Y5F6	H0Y5F6_HUMAN	NCOA7
H0Y6T0	H0Y6T0_HUMAN	NCOA7
Q5TF96	Q5TF96_HUMAN	NCOA7
Q5TF97	Q5TF97_HUMAN	NCOA7
Q5TF98	Q5TF98_HUMAN	NCOA7
Q6PK00	Q6PK00_HUMAN	NCOA7
Q8N4U9	Q8N4U9_HUMAN	NCOA7
Q68D85	NR3L1_HUMAN	NCR3LG1 B7H6
P62166	NCS1_HUMAN	NCS1 FLUP FREQ
Q9NXR1	NDE1_HUMAN	NDE1 NUDE
A0A0J9YY14	A0A0J9YY14_HUMAN	NDE1
A0A0J9YYF5	A0A0J9YYF5_HUMAN	NDE1
A0A6Q8PEY3	A0A6Q8PEY3_HUMAN	NDE1 hCG_38895
A0A6Q8PG46	A0A6Q8PG46_HUMAN	NDE1
A0A6Q8PGV6	A0A6Q8PGV6_HUMAN	NDE1
A0A6Q8PHH1	A0A6Q8PHH1_HUMAN	NDE1
I3L2R3	I3L2R3_HUMAN	NDE1
I3L2R9	I3L2R9_HUMAN	NDE1
I3L2S8	I3L2S8_HUMAN	NDE1
I3L2T8	I3L2T8_HUMAN	NDE1
I3L3G9	I3L3G9_HUMAN	NDE1
I3L464	I3L464_HUMAN	NDE1
I3L522	I3L522_HUMAN	NDE1
I3L533	I3L533_HUMAN	NDE1
L8E8T4	L8E8T4_HUMAN	NDE1
X5DP35	X5DP35_HUMAN	NDE1
X5DR54	X5DR54_HUMAN	NDE1 hCG_38895
X5DRF9	X5DRF9_HUMAN	NDE1
Q9BT67	NFIP1_HUMAN	NDFIP1 N4WBP5 PSEC0192 PSEC0223
Q9NV92	NFIP2_HUMAN	NDFIP2 KIAA1165 N4WBP5A
A0A0C4DGW0	A0A0C4DGW0_HUMAN	NDFIP2
A0A3B3IRK3	A0A3B3IRK3_HUMAN	NDFIP2
B4DGY6	B4DGY6_HUMAN	NDFIP2
H7C5F7	H7C5F7_HUMAN	NDFIP2
Q00604	NDP_HUMAN	NDP EVR2
P52848	NDST1_HUMAN	NDST1 HSST HSST1
E5RG24	E5RG24_HUMAN	NDST1
E5RG58	E5RG58_HUMAN	NDST1
E5RGN9	E5RGN9_HUMAN	NDST1
E7EVJ3	E7EVJ3_HUMAN	NDST1
L0R5C1	L0R5C1_HUMAN	NDST1
Q9H3R1	NDST4_HUMAN	NDST4 HSST4
O95299	NDUAA_HUMAN	NDUFA10
A0A087WXC5	A0A087WXC5_HUMAN	NDUFA10
A0A7I2V2F6	A0A7I2V2F6_HUMAN	NDUFA10
A0A7I2V2I6	A0A7I2V2I6_HUMAN	NDUFA10
A0A7I2V2J5	A0A7I2V2J5_HUMAN	NDUFA10
A0A7I2V2N6	A0A7I2V2N6_HUMAN	NDUFA10
A0A7I2V2Q2	A0A7I2V2Q2_HUMAN	NDUFA10
A0A7I2V2W9	A0A7I2V2W9_HUMAN	NDUFA10
A0A7I2V2X3	A0A7I2V2X3_HUMAN	NDUFA10
A0A7I2V327	A0A7I2V327_HUMAN	NDUFA10
A0A7I2V3D4	A0A7I2V3D4_HUMAN	NDUFA10
A0A7I2V3H5	A0A7I2V3H5_HUMAN	NDUFA10
A0A7I2V419	A0A7I2V419_HUMAN	NDUFA10
A0A7I2V438	A0A7I2V438_HUMAN	NDUFA10
A0A7I2V458	A0A7I2V458_HUMAN	NDUFA10
A0A7I2V4N8	A0A7I2V4N8_HUMAN	NDUFA10
A0A7I2V594	A0A7I2V594_HUMAN	NDUFA10
A0A7I2V5B2	A0A7I2V5B2_HUMAN	NDUFA10
A0A7I2V5L0	A0A7I2V5L0_HUMAN	NDUFA10
A0A7I2V5U7	A0A7I2V5U7_HUMAN	NDUFA10
A0A7I2YQU0	A0A7I2YQU0_HUMAN	NDUFA10
C9J6X0	C9J6X0_HUMAN	NDUFA10
E7ESZ7	E7ESZ7_HUMAN	NDUFA10
F8WEH0	F8WEH0_HUMAN	NDUFA10
H7C1Y7	H7C1Y7_HUMAN	NDUFA10
H7C2W5	H7C2W5_HUMAN	NDUFA10
H7C2X4	H7C2X4_HUMAN	NDUFA10
Q53QE8	Q53QE8_HUMAN	NDUFA10
Q53SW4	Q53SW4_HUMAN	NDUFA10
Q8N1B9	Q8N1B9_HUMAN	NDUFA10 hCG_20530
P51970	NDUA8_HUMAN	NDUFA8
Q8N183	NDUF2_HUMAN	NDUFAF2 NDUFA12L
A0A0S2Z5T4	A0A0S2Z5T4_HUMAN	NDUFAF2
A0A0S2Z5U1	A0A0S2Z5U1_HUMAN	NDUFAF2
A0A0S2Z5U2	A0A0S2Z5U2_HUMAN	NDUFAF2
A0A7I2V3X5	A0A7I2V3X5_HUMAN	NDUFAF2
A0A7I2V4Z7	A0A7I2V4Z7_HUMAN	NDUFAF2
A0A7I2YQX2	A0A7I2YQX2_HUMAN	NDUFAF2
D6RA56	D6RA56_HUMAN	NDUFAF2
H0YA50	H0YA50_HUMAN	NDUFAF2
